X,Y,ObjectID,Type
-71.07933173957646,42.35182840179439,184,LIGHT
-71.07950236856236,42.35178332890082,185,LIGHT
-71.07972950023938,42.351721561111574,186,LIGHT
-71.07842421000898,42.35189745627274,187,LIGHT
-71.0783561595429,42.35176344245398,188,LIGHT
-71.07826873557617,42.35178528432545,189,LIGHT
-71.07809090139273,42.35181462518195,190,LIGHT
-71.07812022421865,42.35187126292912,191,LIGHT
-71.07865319937572,42.351618752519315,192,LIGHT
-71.07962518473647,42.35135582107227,193,LIGHT
-71.07830938736575,42.351599049779296,194,LIGHT
-71.07847495146632,42.351552525670456,195,LIGHT
-71.07868636488868,42.35149592760738,196,LIGHT
-71.07887927781813,42.35144446868879,197,LIGHT
-71.07910208469254,42.35138337592102,198,LIGHT
-71.07928750890636,42.35133344551118,199,LIGHT
-71.0795146504973,42.35127143600333,200,LIGHT
-71.07972919686381,42.351213050501634,201,LIGHT
-71.07794399101586,42.35169695552519,202,LIGHT
-71.07796930582731,42.35156218034953,203,LIGHT
-71.07824432260458,42.351533232168585,204,LIGHT
-71.07806420678808,42.35136518031993,205,LIGHT
-71.07786179826829,42.35134060765149,206,LIGHT
-71.07826038048873,42.35120165987592,207,LIGHT
-71.07850610566739,42.35113517224105,208,LIGHT
-71.07809837283331,42.351116312192005,209,LIGHT
-71.0780397639592,42.35099436518799,210,LIGHT
-71.07801550496016,42.35087135942591,211,LIGHT
-71.07788091484588,42.35099221657765,212,LIGHT
-71.07796696604437,42.35096677870142,213,LIGHT
-71.07805239331334,42.35114025688071,214,LIGHT
-71.07796526615624,42.35116338702697,215,LIGHT
-71.07769936347412,42.35101615403855,216,LIGHT
-71.07759496057601,42.350983391608274,217,LIGHT
-71.07754865944251,42.35088262118962,218,LIGHT
-71.07756712222944,42.35074400096803,219,LIGHT
-71.07826255599318,42.35080446754344,220,LIGHT
-71.0782133657035,42.350702718982745,221,LIGHT
-71.07802927818216,42.35075292355655,222,LIGHT
-71.0784551837962,42.35075090791008,223,LIGHT
-71.07841120042299,42.35064911640156,224,LIGHT
-71.07860904544073,42.35059628596816,225,LIGHT
-71.07865848775796,42.350697452795096,226,LIGHT
-71.0788407609895,42.350647841965376,227,LIGHT
-71.07879313204027,42.35054608136474,228,LIGHT
-71.07904894768158,42.350590288813784,229,LIGHT
-71.07898682253261,42.35049405703038,230,LIGHT
-71.07923565528726,42.35054122026242,231,LIGHT
-71.07724585906574,42.351077785341396,232,LIGHT
-71.07745121127563,42.351021997329795,233,LIGHT
-71.07707320541745,42.35112673400286,234,LIGHT
-71.07702633342139,42.35102322799103,235,LIGHT
-71.07719849446279,42.35097621501498,236,LIGHT
-71.07739400835764,42.350923985793806,237,LIGHT
-71.07778583082795,42.35042039239172,238,LIGHT
-71.0781493235031,42.35032040949347,239,LIGHT
-71.07840657211405,42.35025337195291,240,LIGHT
-71.077137809531,42.350594403465216,241,LIGHT
-71.07559445118982,42.351046345571866,242,LIGHT
-71.07775959834404,42.35054209736502,243,LIGHT
-71.07767323825314,42.350563881470904,244,LIGHT
-71.07776026283487,42.35074369840183,245,LIGHT
-71.07784557627981,42.350720370890414,246,LIGHT
-71.0775687520666,42.350360470308004,247,LIGHT
-71.07736327152227,42.350258110198425,248,LIGHT
-71.07749956652212,42.350221559571565,249,LIGHT
-71.07715815363646,42.34994086412052,250,LIGHT
-71.07756410354955,42.35010869758784,251,LIGHT
-71.07714539105575,42.35022203577986,252,LIGHT
-71.07690373302971,42.35012186455174,253,LIGHT
-71.07733513381919,42.34991545674642,254,LIGHT
-71.07750041030914,42.34996888512174,255,LIGHT
-71.0778572147381,42.35002967149434,256,LIGHT
-71.07816960030172,42.34994626252246,257,LIGHT
-71.07783016225244,42.349878325942704,258,LIGHT
-71.07809806371371,42.349805232328876,259,LIGHT
-71.0769007379906,42.349954281408266,260,LIGHT
-71.07674182092171,42.349998789463065,261,LIGHT
-71.07669053522079,42.3500784412136,262,LIGHT
-71.0766331327936,42.34995939863121,263,LIGHT
-71.07647186856057,42.35000294516363,264,LIGHT
-71.07630871437334,42.34994607951292,265,LIGHT
-71.07593052771414,42.35004949104423,266,LIGHT
-71.07640083748035,42.35025666650831,267,LIGHT
-71.07666822800184,42.35018550816331,268,LIGHT
-71.07653030444013,42.35012222480769,269,LIGHT
-71.07637033548758,42.350164031203406,270,LIGHT
-71.07607095626253,42.35024509477377,271,LIGHT
-71.07591099317695,42.35028883077788,272,LIGHT
-71.07587282365468,42.350398969384486,273,LIGHT
-71.07595920470972,42.35054325803725,274,LIGHT
-71.07612434560421,42.350331123562114,275,LIGHT
-71.0761971978323,42.35047775333969,276,LIGHT
-71.07646626234198,42.35040546096405,277,LIGHT
-71.07672949225822,42.350335468334606,278,LIGHT
-71.07694303725732,42.35027773074449,279,LIGHT
-71.07585170056399,42.35017130862951,280,LIGHT
-71.07572203420676,42.34966504296191,281,LIGHT
-71.07547023106561,42.349725743955545,282,LIGHT
-71.07522781154437,42.34979028909577,283,LIGHT
-71.07497863109867,42.34985755012395,284,LIGHT
-71.07607791459664,42.34963662428558,285,LIGHT
-71.07619632783491,42.34962501847167,286,LIGHT
-71.0763575902393,42.34958108609315,287,LIGHT
-71.0765170326528,42.34953812270213,288,LIGHT
-71.07667621292164,42.34949458013823,289,LIGHT
-71.07674555608426,42.34944444068576,290,LIGHT
-71.07669509534225,42.34929854366442,291,LIGHT
-71.07640178012082,42.34940180459702,292,LIGHT
-71.076068854407,42.34949277652586,293,LIGHT
-71.07662524181764,42.349576601692206,294,LIGHT
-71.07646580043628,42.34961995146181,295,LIGHT
-71.07630531429238,42.349662144788155,296,LIGHT
-71.07679299406904,42.34991689284817,297,LIGHT
-71.07708654060768,42.34977256858459,298,LIGHT
-71.07724521129761,42.34973211586123,299,LIGHT
-71.07713801611911,42.349513134563516,300,LIGHT
-71.07707275326267,42.34937904371848,301,LIGHT
-71.07697751874413,42.34955185185961,302,LIGHT
-71.07714052535019,42.3492468366837,303,LIGHT
-71.07694460266926,42.349072700081635,304,LIGHT
-71.07692771274958,42.348915709024986,305,LIGHT
-71.07642325996684,42.34850391671695,306,LIGHT
-71.07684504812289,42.34875979395449,307,LIGHT
-71.07484264135829,42.34869370592986,308,LIGHT
-71.07624854834383,42.3484325181786,309,LIGHT
-71.07559705430899,42.34860879993083,310,LIGHT
-71.07413527543684,42.34894140002595,311,LIGHT
-71.07433814371869,42.34906658499378,312,LIGHT
-71.07422265335556,42.34904704962462,313,LIGHT
-71.07894254095123,42.35376696870514,314,LIGHT
-71.07865194467271,42.3538454332879,315,LIGHT
-71.07832330743814,42.35393300183609,316,LIGHT
-71.07797870259981,42.35402718740346,317,LIGHT
-71.07799645568043,42.35386940282203,318,LIGHT
-71.07856192163965,42.35371476385354,319,LIGHT
-71.07826422857087,42.35379625253443,320,LIGHT
-71.07889385534561,42.35362700052942,321,LIGHT
-71.07895864492377,42.353575189269506,322,LIGHT
-71.07903299406732,42.35333623446362,323,LIGHT
-71.07911920063397,42.35331047489337,324,LIGHT
-71.07882886058157,42.353312510693435,325,LIGHT
-71.07910547841972,42.353489336706886,326,LIGHT
-71.07892148953653,42.35311091563125,327,LIGHT
-71.07867544614892,42.352999919692614,328,LIGHT
-71.07884636608028,42.35295781709503,329,LIGHT
-71.07893562440528,42.352934312362706,330,LIGHT
-71.07901075381193,42.353088916148366,331,LIGHT
-71.0785126980789,42.35285622749611,332,LIGHT
-71.07856074948761,42.35295817156315,333,LIGHT
-71.0789365410432,42.352856585525124,334,LIGHT
-71.07871882342891,42.3526988827688,335,LIGHT
-71.07880732383877,42.3526763206645,336,LIGHT
-71.07864369754152,42.35254465600945,337,LIGHT
-71.07873219315425,42.35252096318016,338,LIGHT
-71.07851466687416,42.35228341213058,339,LIGHT
-71.07860290625827,42.35225877945813,340,LIGHT
-71.07845461535642,42.35215946594447,341,LIGHT
-71.0784091581295,42.35245829937323,342,LIGHT
-71.0769576763259,42.35291479727771,343,LIGHT
-71.07738317048394,42.35279994969755,344,LIGHT
-71.07786468952416,42.35266598508202,345,LIGHT
-71.07829626771873,42.352549993287404,346,LIGHT
-71.0785432304048,42.35273343711851,347,LIGHT
-71.07847458505836,42.352588340440256,348,LIGHT
-71.07814993636948,42.352146755600884,349,LIGHT
-71.07794328257079,42.35220379328519,350,LIGHT
-71.0777452457528,42.35225742673058,351,LIGHT
-71.0775487295437,42.35231068099759,352,LIGHT
-71.07734029202396,42.35236602660321,353,LIGHT
-71.07713642279447,42.35242136432268,354,LIGHT
-71.07691454248663,42.35247955686048,355,LIGHT
-71.07671625132895,42.352533753884124,356,LIGHT
-71.07650629362685,42.35259023035266,357,LIGHT
-71.07631053643111,42.3526432926404,358,LIGHT
-71.07627697062628,42.352701145893505,359,LIGHT
-71.07618882238552,42.35252115001485,360,LIGHT
-71.0760346504181,42.35271795967761,361,LIGHT
-71.07614334530899,42.352739600926164,362,LIGHT
-71.07605136958568,42.35255302321287,363,LIGHT
-71.07817936261772,42.351988572608555,364,LIGHT
-71.07610013484333,42.35234110615673,365,LIGHT
-71.07596957697552,42.35238595625829,366,LIGHT
-71.07836512690851,42.353012798939325,367,LIGHT
-71.07821525813277,42.35305090962356,368,LIGHT
-71.07802558610287,42.353102080425835,369,LIGHT
-71.07782653172416,42.35315609290023,370,LIGHT
-71.07747330715559,42.35325217463423,371,LIGHT
-71.07728591372748,42.35330202376182,372,LIGHT
-71.07709700353475,42.353353756716736,373,LIGHT
-71.07704590877277,42.35325181795154,374,LIGHT
-71.07723330110868,42.35320159378911,375,LIGHT
-71.07741359324943,42.35315326355023,376,LIGHT
-71.07764776320522,42.35320442037834,377,LIGHT
-71.07777670786793,42.353054717304985,378,LIGHT
-71.07759564843943,42.35310097732606,379,LIGHT
-71.07831594860455,42.35290769513963,380,LIGHT
-71.07794956934833,42.353007342961966,381,LIGHT
-71.07816043610464,42.352949431234265,382,LIGHT
-71.07733557563448,42.35364157355093,383,LIGHT
-71.07686546508931,42.353768255868665,384,LIGHT
-71.07775965537225,42.351745862338134,385,LIGHT
-71.07754589705544,42.35180328915716,386,LIGHT
-71.07733975118818,42.35186032492423,387,LIGHT
-71.07713613272622,42.35191434373859,388,LIGHT
-71.07691907644875,42.351972716977016,389,LIGHT
-71.07671393968744,42.35202824374837,390,LIGHT
-71.07649688384944,42.3520866152926,391,LIGHT
-71.07628717882235,42.35214252690975,392,LIGHT
-71.07607215498487,42.352202023302326,393,LIGHT
-71.07587081848632,42.35218545107837,394,LIGHT
-71.07600545415393,42.3521458657201,395,LIGHT
-71.07581486052244,42.35206977875948,396,LIGHT
-71.07578599370422,42.35170105081966,397,LIGHT
-71.07571700384443,42.35155848188207,398,LIGHT
-71.07557879972687,42.35159280323571,399,LIGHT
-71.07548660050526,42.35156466461726,400,LIGHT
-71.07572846820614,42.35148817813651,401,LIGHT
-71.07559127355282,42.35130292312705,402,LIGHT
-71.0754347163842,42.351452899990846,403,LIGHT
-71.07523373004845,42.35150495262291,404,LIGHT
-71.07503670903823,42.35155857976299,405,LIGHT
-71.074888623045,42.35159837715176,406,LIGHT
-71.07472278788522,42.35164309992386,407,LIGHT
-71.07452830056097,42.351695968516694,408,LIGHT
-71.0745806931551,42.35180826030201,409,LIGHT
-71.07477822723226,42.35175576210326,410,LIGHT
-71.07494152355682,42.35171066704964,411,LIGHT
-71.07529094262426,42.35161629407662,412,LIGHT
-71.07509017610509,42.35167202766011,413,LIGHT
-71.07586900855748,42.351335434626435,414,LIGHT
-71.07607911290503,42.3512780928793,415,LIGHT
-71.0762957054573,42.35121840508962,416,LIGHT
-71.07645774219796,42.35117688640409,417,LIGHT
-71.07665410220197,42.351123371437964,418,LIGHT
-71.07685949205211,42.35106840838613,419,LIGHT
-71.07691879538895,42.3511669446825,420,LIGHT
-71.07672329666558,42.35121981866163,421,LIGHT
-71.07648849028779,42.35128198709939,422,LIGHT
-71.07632215085347,42.3513270902395,423,LIGHT
-71.07612893202271,42.351379018201726,424,LIGHT
-71.07592303653516,42.35143510975217,425,LIGHT
-71.07465519188554,42.35213956570474,426,LIGHT
-71.0751304541529,42.35201329496363,427,LIGHT
-71.07545314257614,42.35133419531366,428,LIGHT
-71.07533665231763,42.35110022154617,429,LIGHT
-71.0752147806679,42.35084988027792,430,LIGHT
-71.07533291683988,42.350542133413285,431,LIGHT
-71.0754518765198,42.350677271556584,432,LIGHT
-71.07512636610467,42.35078628566711,433,LIGHT
-71.07500533830752,42.35063910265031,434,LIGHT
-71.07487912820025,42.35084979133992,435,LIGHT
-71.07456673593175,42.35093468494715,436,LIGHT
-71.0743910142828,42.350982248895555,437,LIGHT
-71.07418993851445,42.351037763696056,438,LIGHT
-71.07375210799258,42.35097747501093,439,LIGHT
-71.07396535961605,42.350920056054846,440,LIGHT
-71.07419433027174,42.350857714500165,441,LIGHT
-71.07448618555408,42.350779071356165,442,LIGHT
-71.07472529685806,42.35071369807735,443,LIGHT
-71.07506358604513,42.35055439973638,444,LIGHT
-71.07499102521928,42.3504050595335,445,LIGHT
-71.07398127165499,42.35109436278258,446,LIGHT
-71.07440389537746,42.35067447617404,447,LIGHT
-71.07454386611859,42.350637329550096,448,LIGHT
-71.07560115385455,42.35047180083668,449,LIGHT
-71.07575108993665,42.3503312109419,450,LIGHT
-71.07569615452138,42.35061279762352,451,LIGHT
-71.07516652208997,42.35043440662864,452,LIGHT
-71.07507378697882,42.35024688890687,453,LIGHT
-71.07495825801601,42.35001106814075,454,LIGHT
-71.07478739002678,42.349989348901055,455,LIGHT
-71.07463602290655,42.349955357649044,456,LIGHT
-71.07462679855794,42.349849766152744,457,LIGHT
-71.07450102553224,42.349881993104674,458,LIGHT
-71.07437804622823,42.34991477943774,459,LIGHT
-71.07394217069941,42.350032834710355,460,LIGHT
-71.07382299481128,42.350065049353695,461,LIGHT
-71.07294667288663,42.35030191582618,462,LIGHT
-71.07325957275918,42.3502170257947,463,LIGHT
-71.07353595406401,42.35014085925097,464,LIGHT
-71.0731838551147,42.35034705206032,465,LIGHT
-71.07299469445805,42.350398214677774,466,LIGHT
-71.07341713924514,42.350284892813924,467,LIGHT
-71.07455781934335,42.34951569817411,468,LIGHT
-71.07462680425488,42.349658645093086,469,LIGHT
-71.07469731160539,42.34980121137094,470,LIGHT
-71.07815249800655,42.35134225603433,471,LIGHT
-71.07648918645134,42.353002602265796,472,LIGHT
-71.07447816496789,42.34935399736455,473,LIGHT
-71.07440794408286,42.349209228081044,474,LIGHT
-71.07422321146352,42.34882560334602,475,LIGHT
-71.07393622481338,42.34899539769102,476,LIGHT
-71.07376386849822,42.349041024921455,477,LIGHT
-71.07356464754885,42.34909462878593,478,LIGHT
-71.07398840951214,42.34911158011551,479,LIGHT
-71.0743852036063,42.350022477187785,480,LIGHT
-71.07411493577753,42.3500961737038,481,LIGHT
-71.07387798602309,42.35015946865116,482,LIGHT
-71.07360267540096,42.35023403746684,483,LIGHT
-71.07579778603156,42.3522736973963,484,LIGHT
-71.07559772778396,42.35233071919174,485,LIGHT
-71.0740792290322,42.35229670434843,486,LIGHT
-71.07827690408953,42.352183514730676,487,LIGHT
-71.07772124188416,42.35409617503978,488,LIGHT
-71.07747791818511,42.354160908854524,489,LIGHT
-71.07711079828275,42.35426093931225,490,LIGHT
-71.07703499749333,42.35413008240784,491,LIGHT
-71.07739573019023,42.35403162493436,492,LIGHT
-71.0776907611545,42.353951601596904,493,LIGHT
-71.07705572867786,42.35433077578457,494,LIGHT
-71.07716897271496,42.35481637942704,495,LIGHT
-71.07678813441616,42.35434873071335,496,LIGHT
-71.07650283374801,42.3544251531001,497,LIGHT
-71.07620658284789,42.3545051725006,498,LIGHT
-71.07583732964456,42.354605421512744,499,LIGHT
-71.07670740953537,42.35421791489096,500,LIGHT
-71.07637405091499,42.354307824662364,501,LIGHT
-71.07611064727114,42.354380205209644,502,LIGHT
-71.07554612505105,42.354532599307646,503,LIGHT
-71.07557469566456,42.35467606071099,504,LIGHT
-71.07676262984246,42.35368615625933,505,LIGHT
-71.0767654639538,42.354008401390914,506,LIGHT
-71.07644547295807,42.35353118559663,507,LIGHT
-71.07665880980166,42.353357284164275,508,LIGHT
-71.07669877538342,42.35346150128381,509,LIGHT
-71.07690073457802,42.35340665427216,510,LIGHT
-71.07685680980573,42.35330581675018,511,LIGHT
-71.07642041118436,42.35299595149009,512,LIGHT
-71.07583307269569,42.35277387432323,513,LIGHT
-71.07560161448731,42.352834782092465,514,LIGHT
-71.07541364700546,42.352886030509644,515,LIGHT
-71.07520165249356,42.35294289500861,516,LIGHT
-71.07499847831534,42.3529968360613,517,LIGHT
-71.07478526686191,42.35305369889756,518,LIGHT
-71.07458421941595,42.353108767945685,519,LIGHT
-71.07437374214089,42.35316630905119,520,LIGHT
-71.07416843728409,42.353221373319705,521,LIGHT
-71.0741430804573,42.35329689394601,522,LIGHT
-71.07399373304865,42.35334073322035,523,LIGHT
-71.07391446515717,42.35329037527021,524,LIGHT
-71.07387976790818,42.35312730576441,525,LIGHT
-71.07405070024696,42.3530837122448,526,LIGHT
-71.0746625684447,42.352975566239806,527,LIGHT
-71.07556255994918,42.352732595386634,528,LIGHT
-71.07425312946124,42.35344455389341,529,LIGHT
-71.07422640254318,42.35339180323396,530,LIGHT
-71.07628377652505,42.353573548191406,531,LIGHT
-71.07613214453133,42.35361465123787,532,LIGHT
-71.07595826670685,42.35365964053813,533,LIGHT
-71.07577970103884,42.35370896608825,534,LIGHT
-71.07560757759376,42.353755258649876,535,LIGHT
-71.07543340430725,42.35380219969826,536,LIGHT
-71.0752565944131,42.3538502245981,537,LIGHT
-71.07505080413333,42.35390668679737,538,LIGHT
-71.07488453444839,42.35395124704406,539,LIGHT
-71.07471182293982,42.35399797183409,540,LIGHT
-71.0748478409709,42.35384313413124,541,LIGHT
-71.0751920882268,42.35375141890258,542,LIGHT
-71.07623361312315,42.353470632981555,543,LIGHT
-71.07608403018932,42.35351065236326,544,LIGHT
-71.07555799800957,42.35365321138012,545,LIGHT
-71.07536479870767,42.35370469338872,546,LIGHT
-71.07590810516253,42.35355850866918,547,LIGHT
-71.07539386530472,42.35238538043487,548,LIGHT
-71.07519722629382,42.35243776595787,549,LIGHT
-71.07500437171917,42.35248903076523,550,LIGHT
-71.07478091753298,42.35254773914668,551,LIGHT
-71.07457555819484,42.35260367632124,552,LIGHT
-71.07436642850506,42.35266160142148,553,LIGHT
-71.07415464620216,42.352718465679544,554,LIGHT
-71.07395161926507,42.35277394582904,555,LIGHT
-71.07443503073242,42.35275668656402,556,LIGHT
-71.07535000212773,42.352509283956216,557,LIGHT
-71.07381041337051,42.35298612441568,558,LIGHT
-71.07397965537233,42.35294007144417,559,LIGHT
